PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
135,Right,86.51721,2076.929874,5.5936,78.60244,0.445947,5.37209,-1.946403,-2.696444,221.736864,1.4604,-21.43438,16.95603,13.94804,1.97983,0.09282,-5.959455,-0.219309,0
136,Right,85.94797,1934.977245,5.5854,77.41368,0.452375,5.10304,1.746544,-0.192562,246.851625,1.72453,-30.17604,9.3291,18.56107,4.71692,3.08984,-3.831718,3.088371,5
137,Right,84.16238,1787.940142,5.5459,76.25883,0.460331,5.14451,0.626307,-1.162539,240.684098,1.53865,-30.11049,10.79662,16.73599,3.62652,1.83862,-4.935192,1.799867,5
138,Right,75.38691,2153.971121,5.5032,67.63941,0.522786,4.64646,2.546086,-2.30475,59.478011,1.79354,-52.63452,0.12551,-3.16847,3.53987,-0.66168,-6.996104,-2.859502,1
139,Right,85.22568,1866.934031,5.55834,77.08171,0.455041,5.17845,-0.635062,-1.516158,233.559473,1.60322,-27.97927,11.993,14.32351,2.62895,1.36992,-5.81528,1.021495,0
140,Right,84.833,1894.77637,5.59421,76.90867,0.456808,5.20383,-0.977378,-1.129528,247.280553,1.59445,-31.12017,9.16304,18.50107,2.08139,2.07377,-6.705129,2.151978,5
141,Right,85.31962,1846.894517,5.61896,77.31232,0.453273,5.31065,-0.905231,-1.732397,246.312125,1.51318,-29.89395,9.76819,19.08725,2.27767,1.47722,-6.427303,1.658448,5
142,Right,75.99808,2197.879435,5.50598,69.14995,0.514404,4.88138,-0.181785,-2.121385,44.42946,1.57945,-54.7994,-3.71764,-5.4374,0.76726,-0.88166,-10.057197,-3.080638,1
143,Right,67.72174,2069.770002,6.05384,62.05228,0.580409,4.58444,0.326471,-0.583185,47.716056,1.68166,-72.58055,-7.5489,-10.86697,0.31606,0.22128,-12.622134,-2.495841,4
144,Right,71.77406,1255.18249,6.17496,65.53295,0.536224,5.48225,0.249972,-2.740436,236.500154,1.24816,-45.35483,10.15249,12.48902,2.62955,-0.27707,-8.096297,-0.516829,2
145,Right,80.07091,1763.736194,6.10192,72.71801,0.485393,5.09946,-1.876131,-2.782419,230.330521,1.56683,-32.6114,12.87107,13.56154,1.61369,0.07301,-7.868041,-0.384308,0
146,Right,83.38887,2132.618083,6.02238,75.50526,0.471337,4.52372,-1.973327,-2.478717,234.900236,0.75271,-28.83045,14.05599,17.78973,1.73803,-0.12691,-7.240636,0.634609,0
147,Right,75.70714,2445.521224,5.73288,69.31028,0.516331,4.66485,-0.345942,-1.33451,61.460193,0.98441,-52.13585,-0.67059,-4.43189,1.05952,-0.65279,-9.707172,-2.11378,1
148,Right,75.67326,2913.495502,6.15268,69.13471,0.517409,4.58823,1.249454,-0.321271,18.171465,0.67471,-60.73121,-9.05091,-3.54449,2.28047,0.07373,-9.626818,-0.943919,4
149,Right,79.05613,2588.091542,5.74863,71.90428,0.495271,4.66215,0.426575,-2.173837,65.196408,0.97152,-47.11227,0.24024,-3.0215,2.22813,-1.34627,-8.069075,-2.703964,1
150,Right,86.09945,2116.220941,5.95612,77.97423,0.453017,4.88616,-1.302292,-2.433371,242.425225,0.80619,-29.07344,10.54394,17.49623,2.3,-0.03921,-6.635369,0.648949,0
151,Right,74.35317,2823.084341,6.1159,68.50828,0.525199,4.5073,1.549836,-0.208316,26.663361,0.73036,-63.17921,-9.93107,-5.81819,2.32777,0.04706,-9.720136,-1.228639,4
152,Right,86.38782,2140.854191,5.93731,77.60318,0.451696,5.02544,0.397302,-3.458642,245.11972,0.71182,-29.49946,9.88721,18.17954,3.8546,-1.04076,-5.050868,-0.254162,0
153,Right,78.42933,2604.66722,5.87829,72.0701,0.498399,4.44874,0.453768,-0.62375,26.320114,1.12464,-49.99633,-2.04382,-1.75835,2.1447,0.38324,-8.490521,-0.931582,1
154,Right,77.00903,1982.330066,5.70637,70.83233,0.491934,6.34657,-2.127956,-5.298956,248.69612,1.24875,-39.7153,7.00118,14.04272,0.42858,-2.47288,-9.485629,-2.767094,2
155,Right,84.46918,1996.645187,5.78579,76.08685,0.45494,5.88147,-2.190741,-3.179912,205.810392,1.45272,-22.70025,17.2543,7.62048,1.85552,-0.86833,-6.491568,-1.814907,0
156,Right,85.4043,2213.414577,5.85763,76.19462,0.451206,5.85112,-0.828477,-1.714289,210.562445,1.67876,-20.06989,19.23135,10.44178,3.41494,0.95554,-4.688831,0.157602,0
157,Right,75.40102,1869.252536,5.7059,69.4014,0.501843,6.16041,0.279784,-2.145845,270.338066,1.83143,-47.18688,1.43059,14.51249,2.0323,1.05757,-8.44414,0.475046,2
158,Right,75.69393,1853.470111,5.75507,68.99924,0.503884,5.91095,1.645197,-1.895532,263.77506,1.89908,-45.74467,3.26917,15.14509,3.47125,1.4012,-6.824679,0.823499,2
159,Right,84.97371,2207.691469,5.81753,76.50894,0.453225,5.76376,-2.816825,-1.741725,204.00035,1.68527,-20.86899,18.78477,7.69422,1.45347,0.7049,-6.778253,-0.364068,0
160,Right,85.07774,2132.884765,5.83033,76.22214,0.451523,5.91918,-1.25086,-1.228498,204.469637,1.70217,-19.91993,19.43651,8.15811,3.00908,1.24179,-5.077386,0.23638,0
161,Right,83.76109,2053.524,5.85475,75.55313,0.457865,5.93189,-2.499777,-2.410727,211.769333,1.37134,-21.61985,18.85009,10.73981,1.73033,0.02839,-6.611533,-0.482789,0
162,Right,76.0137,1766.964042,5.79462,70.09234,0.500186,5.87176,0.370606,-1.752239,285.657821,1.54295,-49.86566,-1.5687,10.88158,1.98354,0.82172,-8.777682,0.203275,2
163,Right,75.41983,1989.898784,5.81751,69.15893,0.503787,5.9684,1.338084,-1.729515,264.319622,1.71355,-46.05325,2.94169,14.10513,3.22113,1.28498,-7.176837,0.806713,2
164,Right,84.5041,2226.731383,5.75135,76.14457,0.455737,5.63095,-1.707274,-1.120943,195.064121,1.63551,-16.9969,23.09761,5.82055,2.74123,1.07455,-4.981896,-0.081593,0
165,Right,77.30107,1974.355407,5.66288,71.29576,0.488328,6.28484,-0.983732,-3.599384,258.455181,1.56089,-41.12612,4.90799,17.05784,1.3272,-0.33925,-8.603772,-0.516101,2
166,Right,85.4695,2132.17065,5.74498,77.07921,0.449381,5.7868,-1.512699,-1.861867,206.818222,1.61465,-22.04832,16.93576,7.84122,2.49928,0.53536,-5.689139,-0.457647,0
167,Right,84.88786,2078.70328,6.01141,76.69479,0.463687,4.5022,-2.029403,-1.913243,240.564845,0.91196,-28.85277,12.65292,19.7132,1.67165,0.73124,-7.294626,1.537595,0
168,Right,73.78592,2824.066169,6.08627,67.25854,0.5323,4.48251,1.707624,-0.86749,28.749818,0.73819,-61.97854,-7.28063,-5.02587,2.54955,-0.50748,-9.389931,-1.747803,4
169,Right,76.32318,2977.907417,6.20011,69.23978,0.515286,4.64358,0.998752,-0.342992,11.966282,0.63041,-67.81437,-16.55725,-3.90858,1.49811,-0.02124,-11.130786,-1.031473,4
170,Right,75.84858,2980.401443,6.15001,69.73408,0.517441,4.47674,-1.079557,-1.254932,19.290622,0.7021,-59.07669,-7.38996,-3.19457,0.19758,-0.76048,-11.576022,-1.815964,1
171,Right,76.333,2574.068602,5.68694,70.02077,0.510953,4.67714,0.769789,-1.458936,15.392077,1.19795,-55.3142,-4.91548,-1.8028,1.80876,-0.3381,-9.154305,-1.77582,1
172,Right,83.60118,2073.581731,5.99076,75.68676,0.468522,4.65344,-1.634474,-2.862159,217.536641,0.99069,-23.09297,19.28285,13.65607,2.51109,-0.59288,-5.916179,-0.469793,0
173,Right,74.33133,2728.586796,6.12058,68.18298,0.527094,4.43889,2.192071,0.374941,14.413868,0.78599,-66.327,-12.69394,-3.70638,2.68527,0.83476,-9.632954,-0.274043,4
174,Right,75.2873,2979.420117,6.11435,68.97852,0.521597,4.38727,1.702501,0.82999,37.165474,0.85289,-67.21382,-14.69355,-12.45422,2.13929,0.60752,-10.256112,-1.350715,4
175,Right,86.59807,2121.549412,5.72199,78.06868,0.454581,4.39687,0.83221,-2.275009,243.054002,1.18184,-27.65797,12.23339,21.28399,4.21224,0.78271,-4.232601,1.438247,0
176,Right,76.68464,2874.983075,6.1976,70.52335,0.508717,4.64456,1.136779,-0.63145,22.465418,0.616,-63.29259,-13.33402,-6.17276,2.00365,-0.49845,-10.164548,-1.717505,4
177,Right,84.99857,2104.980683,5.85595,77.30339,0.449187,5.99515,-2.404874,-3.445774,229.660659,1.5009,-25.35718,13.5932,14.41398,1.50898,-0.4949,-7.160212,-0.857114,0
178,Right,74.41055,1746.219425,5.92852,66.7195,0.523992,5.32789,0.159113,-2.18396,208.155024,1.47543,-48.88207,4.12162,1.07445,2.00442,-0.48528,-8.824502,-1.993035,1
179,Right,76.42436,1962.709535,5.93293,69.87993,0.505829,5.26239,-0.455121,-2.397415,177.436627,1.41407,-45.69479,3.69823,-0.09098,1.69708,-0.84711,-8.778555,-2.413568,1
180,Right,85.51891,2191.708678,5.90655,77.81901,0.445631,5.96812,-0.788802,-3.303884,199.890681,1.34505,-21.44044,16.89564,5.65288,3.38725,-1.25046,-4.847244,-2.290499,0
181,Right,76.17849,1899.69363,5.7969,70.20541,0.496869,6.14317,-0.938667,-3.461916,246.077537,1.41485,-39.43695,8.2215,15.19064,1.64141,-0.52228,-8.247289,-0.724286,2
182,Right,83.81669,2194.470905,5.81314,76.07171,0.456469,5.88477,-2.814412,-2.044237,206.360505,1.68707,-19.1484,21.07501,9.7393,1.60021,0.5996,-6.463731,-0.29716,0
183,Right,85.0629,2222.824711,5.75287,76.58069,0.455105,5.61828,-4.38105,-3.340659,200.029377,1.80904,-15.70009,24.28332,8.28874,0.34095,-0.62145,-7.40608,-1.864261,0
184,Right,83.43124,2216.58009,5.80769,76.22099,0.455987,5.96972,-1.63206,-2.201223,228.080526,1.77701,-24.31797,15.8206,16.1543,2.26656,1.08141,-6.203892,0.702224,0
185,Right,83.42752,2245.455176,5.80284,75.45973,0.459315,5.87732,-2.330333,-2.234888,207.410092,1.82494,-20.5754,20.15127,9.68461,1.92113,0.55533,-6.24835,-0.498232,0
186,Right,84.62257,2200.588543,5.80049,77.09817,0.452505,5.68508,-1.923174,-1.774607,207.391574,1.82492,-21.04107,18.48682,8.8915,2.25297,0.91126,-5.889177,-0.185204,0
187,Right,85.00925,2243.997699,5.82638,77.00678,0.45188,5.75804,-3.46023,-2.219858,208.959586,1.6248,-17.55328,21.86552,11.31016,1.13644,0.50001,-6.812626,-0.196134,0
188,Right,76.35214,1893.19185,5.68375,70.8371,0.493848,6.10501,-0.691527,-2.813391,233.778934,1.71795,-36.65679,10.42402,12.398,1.98873,0.14732,-7.481943,-0.580153,2
189,Right,82.9087,2080.495842,5.96742,75.24651,0.460131,5.91699,1.323023,-2.635262,201.875706,1.64956,-25.41533,15.45603,5.66603,5.07882,-0.32561,-3.471875,-1.619924,0
190,Right,84.32691,2188.854253,5.78781,76.88369,0.451157,6.08334,-2.656504,-2.126543,221.135335,1.51935,-23.02383,16.26891,13.04312,1.40807,0.63803,-6.997112,0.223081,0
191,Right,84.27529,2162.109694,5.78285,76.3802,0.45363,5.85804,-0.797651,-2.070231,205.690399,1.87839,-20.70737,19.01733,8.48953,3.31564,0.66163,-4.737539,-0.548685,0
192,Right,75.63974,1874.649653,5.75538,70.07052,0.500429,6.07221,-1.026803,-2.186433,273.283105,1.79021,-47.65629,0.68772,13.47977,0.8331,0.88937,-9.77817,0.246778,2
193,Right,83.21166,2253.655846,5.8744,74.97633,0.460871,5.88267,-1.351793,-2.272753,201.858832,1.95156,-20.37163,20.63135,7.67213,2.92022,0.47923,-5.251611,-0.897331,0
194,Right,84.72183,2128.041636,5.81657,76.21788,0.455792,5.7182,-3.423528,-2.291371,217.497642,1.70392,-22.701,17.40336,12.16072,0.72943,0.58174,-7.704585,-0.115817,0
195,Right,83.1148,2146.151808,5.78017,74.69311,0.463143,5.80709,-1.563912,-3.128894,206.700674,1.97658,-22.43958,18.96863,8.75193,2.4533,-0.20672,-5.832704,-1.563572,0
196,Right,77.90846,1861.159597,5.63513,72.55007,0.483536,6.20715,-2.481066,-3.180645,246.254601,1.85918,-37.33057,7.80453,14.80166,0.22932,0.15398,-9.359117,-0.506494,2
197,Right,75.63788,1884.75131,5.75057,69.3441,0.499685,6.1918,2.301083,-2.012397,247.474784,1.75903,-41.70498,6.49524,12.14012,4.40207,0.91201,-5.468083,0.176612,2
198,Right,83.9653,2207.782629,5.7172,76.53539,0.454453,5.85544,-1.217839,-2.507755,211.230077,1.74931,-23.71029,16.15859,8.99599,2.60857,0.1675,-5.677542,-0.89575,0
199,Right,82.70122,2046.550173,5.66795,74.53573,0.465754,5.8064,-3.022163,-2.770934,219.757433,1.77285,-25.10245,16.77399,12.62335,0.75966,0.2459,-7.746775,-0.509848,0
200,Right,83.31581,2097.383375,5.70028,74.84026,0.460577,5.90176,-0.035344,-2.701957,189.005738,1.89984,-20.09135,20.8593,3.06725,3.99315,-0.35466,-3.897806,-2.152531,0
201,Right,74.81021,1799.226737,5.88927,67.21735,0.519242,5.45996,1.627748,-3.491802,65.695504,1.25084,-50.11766,1.92953,-0.10618,3.23964,-2.03044,-7.590249,-3.51065,1
202,Right,76.09313,1864.371056,5.86125,69.23726,0.50983,5.25657,-0.516911,-2.701083,291.108703,1.40214,-49.02715,1.15024,1.65071,1.28943,-1.00002,-9.43965,-2.408121,1
203,Right,82.36807,2148.617082,5.79759,74.80178,0.463051,5.93621,-0.249353,-2.598258,203.883079,1.53458,-22.79045,18.60143,7.61922,3.66682,-0.24255,-4.573793,-1.231731,0
204,Right,82.16495,2093.756851,5.80811,74.17351,0.464525,6.08386,-1.039915,-1.628298,206.446761,1.34395,-24.07568,17.58017,7.99441,2.83926,0.50336,-5.62014,-0.188444,0
205,Right,75.12224,1801.267806,5.78302,65.87995,0.525928,5.12268,2.412027,-0.85827,45.248958,1.63196,-53.67625,-0.2802,-2.71878,3.58349,0.59693,-7.479421,-1.339341,1
206,Right,76.17792,1806.128049,5.70457,70.06525,0.498935,5.98529,-0.026523,-2.047981,281.856751,1.77743,-49.43932,-1.3837,13.86997,1.56003,1.03429,-9.118026,0.450638,2
207,Right,84.04502,2212.775711,5.62532,76.44819,0.453934,5.96665,-1.974022,-2.752803,212.168692,1.83028,-22.79643,16.98151,9.823,1.89252,0.09457,-6.278328,-0.989175,0
208,Right,84.00508,2197.625402,5.82598,75.65497,0.455659,5.99521,-0.548635,-2.998065,227.899093,1.56042,-25.15627,14.92461,14.89249,3.22051,0.0207,-5.313296,-0.323555,0
209,Right,82.64089,2095.064942,5.89758,75.64578,0.475504,4.5035,-4.044911,-4.813046,220.882336,0.81966,-26.93828,16.70989,13.17363,-0.22096,-2.67879,-8.928425,-2.517852,0
210,Right,84.63016,2069.662959,6.09646,76.85164,0.463664,4.47472,-0.697467,-2.71964,248.329982,0.74279,-32.05604,9.44548,20.16525,2.75951,-0.17111,-6.517716,0.805306,0
211,Right,85.87024,2089.444674,5.93095,77.44341,0.455867,4.67615,-0.493602,-1.596122,204.126314,0.97704,-17.61599,22.50139,9.43827,3.99398,0.24734,-3.823117,0.059103,0
212,Right,84.71696,2132.507296,6.22561,76.79663,0.46245,4.58471,-2.192638,-1.803755,197.409112,0.69196,-18.11619,23.1682,6.80863,2.62804,-0.45712,-5.588993,-0.611737,0
213,Right,73.41246,2855.189921,6.0889,66.85862,0.535713,4.45065,1.787154,0.624984,7.644342,0.7023,-64.89657,-9.49501,-1.53394,2.38579,1.1705,-9.818386,0.35628,4
214,Right,75.50659,2960.46138,6.17372,68.93776,0.519295,4.54056,0.723075,0.113295,48.35968,0.67617,-58.25125,-6.19339,-8.97371,2.0079,0.03622,-9.70925,-1.461949,1
215,Right,73.57068,1862.609167,5.81506,65.99106,0.530092,5.22864,1.787805,-0.591744,65.781121,1.51067,-53.72625,0.51866,-3.52335,3.01914,0.66076,-8.06243,-1.216778,1
216,Right,75.71513,1932.028688,5.71805,68.60846,0.511014,5.48202,-0.333999,-1.906293,90.433806,1.40607,-48.53388,1.87685,-2.91378,1.36088,-0.62098,-9.226193,-2.4259,1
217,Right,76.45641,1932.125798,5.73987,68.63767,0.509409,5.32854,0.724428,-1.992331,60.224158,1.45589,-50.09664,-0.00209,-3.41146,2.24533,-0.69858,-8.458726,-2.598446,1
218,Right,76.72079,1899.160958,5.81504,69.31225,0.5093,5.24211,-1.47739,-4.089916,70.086105,1.77037,-48.8131,1.25992,-1.86095,0.35496,-2.23502,-10.343891,-4.419341,1
219,Right,77.18489,1893.046303,5.59183,71.19278,0.491291,6.21085,-2.803892,-2.849158,262.397503,1.82037,-42.80924,3.78536,17.01328,-0.56862,0.60646,-10.680819,0.230249,2
220,Right,83.69574,2238.381492,5.74361,75.50476,0.457261,5.97307,-1.293003,-2.836367,190.819781,1.69195,-18.79454,21.56855,3.84303,2.97703,-0.61943,-4.908688,-2.147011,0
221,Right,83.62568,2168.993132,5.63517,75.94543,0.459242,5.88193,-4.04514,-3.892353,194.600065,1.76912,-21.37832,19.33529,4.65288,0.08217,-1.46334,-8.071856,-3.060097,0
222,Right,83.75875,2191.442673,5.61907,75.75003,0.457618,5.89808,-2.37447,-2.387709,219.848967,1.94794,-23.76777,16.65843,12.67261,1.43086,0.78603,-6.860714,-0.11351,0
223,Right,74.93631,1572.15396,5.65528,68.69098,0.505788,6.20387,0.696634,-4.135518,250.200223,1.754,-43.98845,5.39642,10.60981,2.63431,-1.1857,-7.469968,-2.225914,2
224,Right,83.55641,2090.629481,5.81623,75.98076,0.455248,6.11974,-0.608303,-3.629631,196.41712,1.25554,-24.09698,15.91162,4.29272,3.24463,-1.74682,-5.164549,-2.858444,0
225,Right,83.24743,2149.394595,5.74862,75.28539,0.458921,6.0462,-1.828136,-2.91044,195.659645,1.50775,-21.10706,19.54973,5.07051,2.29448,-0.76646,-5.854931,-1.999422,0
226,Right,82.75581,2030.781546,5.67481,74.55078,0.462925,5.95661,-1.334254,-1.863134,205.969202,1.65717,-23.31127,18.058,8.0493,2.49401,0.59956,-5.768033,-0.417159,0
227,Right,82.33701,2112.997943,5.59732,74.74674,0.46388,5.9578,-1.971458,-2.138264,196.742735,1.81677,-23.15517,18.38493,5.09292,1.83755,0.2574,-6.352918,-1.223559,0
228,Right,74.82022,1840.564419,5.73149,66.35624,0.525848,5.02482,2.359195,-1.281527,321.046707,1.74296,-51.74093,1.6389,0.46976,3.64772,0.57265,-7.138171,-1.198591,1
229,Right,74.98567,1858.508043,5.79395,67.4519,0.520667,5.19267,-0.401285,-0.886347,96.738734,1.8001,-50.11703,2.2161,-1.30563,1.24,0.85746,-9.559824,-1.118188,1
230,Right,75.44733,1647.409465,5.67532,69.55499,0.50064,6.1996,0.172522,-3.046042,246.66539,1.81351,-42.42522,5.95949,10.40792,2.29937,-0.13364,-7.694294,-1.168608,2
239,Right,71.21833,2022.893462,5.41703,65.57204,0.538798,5.63812,-0.807902,-1.956382,86.182279,1.58416,-54.67298,1.36847,-7.36567,0.10676,-0.85548,-10.77046,-3.274729,1
240,Right,78.27742,1590.298548,5.53905,70.71102,0.492509,5.65624,-1.070941,-3.497383,235.748396,1.85329,-33.90344,12.92245,16.4321,1.71303,-0.04305,-7.384739,-0.564795,2
241,Right,77.05581,1582.852488,5.49554,69.57247,0.499334,5.72758,0.352679,-2.842466,250.727254,1.72015,-40.07049,8.06209,18.01977,2.48521,0.57231,-7.089795,0.380205,2
242,Right,84.00396,1928.561696,5.70246,75.95986,0.460292,5.30207,0.083744,-2.829061,215.407379,1.21122,-22.5069,18.39324,12.06552,3.9056,-0.44132,-4.148933,-0.690859,0
243,Right,84.22115,1933.565905,5.66421,76.63998,0.457927,5.40465,-1.546705,-3.955203,201.378475,1.55837,-22.17741,18.30347,6.62953,2.36304,-1.60101,-5.698334,-2.780481,0
244,Right,77.63182,1590.931638,5.5142,71.10886,0.495105,5.44634,-0.341205,-2.488741,258.659419,1.75527,-42.45557,4.86528,16.54556,1.65647,0.80251,-8.114207,0.458231,2
245,Right,83.71992,2022.012913,5.70434,76.0884,0.459924,5.49716,-0.955567,-2.836034,247.377926,1.38893,-31.80183,9.03292,18.29981,2.15921,0.25901,-6.833053,0.423595,0
246,Right,81.10288,2060.0254,5.69809,73.04893,0.479747,5.18165,0.478403,-4.595345,238.181646,1.64734,-32.28726,12.14327,16.96028,3.45906,-1.27223,-5.495813,-1.604334,0
247,Right,70.13111,2120.387743,5.52544,64.8096,0.549191,5.29431,1.220543,-1.847495,39.369743,1.85806,-65.20992,-6.98563,-7.21993,1.23803,-0.47882,-10.565993,-3.131082,4
248,Right,81.90717,2245.340532,5.76785,73.86534,0.473015,5.33139,-1.002457,-2.167458,225.464782,1.87206,-26.60883,16.58359,15.24253,2.60911,1.10766,-5.978454,0.539131,0
249,Right,77.36454,1613.095597,5.42286,69.70437,0.498435,5.68236,-0.320226,-3.540008,240.862992,1.96204,-35.65002,12.30942,18.85954,2.15296,0.2297,-6.968835,-0.173272,2
250,Right,78.09621,1671.053114,5.33267,69.67959,0.493289,5.95991,-0.128032,-3.622115,227.463043,2.04905,-30.91112,16.06324,15.46009,2.63778,-0.02584,-5.987144,-0.850326,2
251,Right,82.73062,2140.714487,5.65436,75.14298,0.464378,5.54038,-0.406665,-1.820947,222.397887,2.0374,-24.94053,16.68891,13.95052,3.19572,1.49749,-5.083349,0.66576,0
252,Right,77.11836,1533.995744,5.47614,69.53638,0.499086,5.82568,-0.675636,-4.007453,246.15407,1.81294,-38.12569,9.95914,18.42899,1.66934,-0.38285,-7.774773,-0.709814,2
253,Right,84.41995,2075.228825,5.76296,77.20091,0.455702,5.5316,-3.800887,-3.266382,221.803461,1.56777,-22.97682,17.11166,14.0893,0.28428,-0.31473,-8.07316,-0.757162,0
254,Right,78.02619,1600.686236,5.58459,70.32943,0.490158,6.0255,1.619732,-3.097566,253.005938,1.84745,-38.09927,8.28056,21.64285,3.91235,0.77944,-5.512508,0.790879,2
255,Right,77.3956,1644.875929,5.44332,70.24812,0.496349,5.58177,1.335732,-2.137138,238.444097,1.95657,-35.78443,11.77446,16.55804,3.70981,1.33964,-5.315293,0.815372,2
256,Right,68.78928,2123.826292,5.454,63.72364,0.56298,4.91152,1.869324,-2.340234,66.465593,1.74368,-63.91043,-2.72559,-10.4339,1.89784,-1.33993,-9.616645,-4.177763,4
275,Right,68.83129,2040.774805,5.63551,62.66949,0.565991,5.1958,1.32316,-2.057701,45.23907,1.42574,-71.23772,-9.39678,-11.75721,0.94466,-1.49039,-11.559245,-4.144429,4
276,Right,78.77606,1668.919484,5.53784,71.01047,0.488542,5.84113,-1.117641,-3.668943,236.385249,1.84786,-35.56813,10.50646,13.18406,1.53287,-0.46791,-7.747759,-1.308473,2
277,Right,69.23043,2154.035931,5.71928,62.42913,0.564789,5.18973,1.140971,-0.544231,57.910229,1.48916,-68.14669,-6.56819,-14.35662,1.11393,-0.21922,-11.240543,-3.095329,4
278,Right,83.55524,2229.458971,5.80469,74.66279,0.46626,5.35315,-1.991838,-3.476883,212.575581,1.56834,-22.48068,19.48678,11.3789,2.059,-0.74832,-6.246586,-1.459594,0
279,Right,81.01824,2167.640069,5.78747,72.59502,0.478448,5.42182,0.63913,-1.807333,203.480622,1.90767,-27.93242,16.25784,6.33961,4.05875,0.74251,-4.611537,-0.680353,0
280,Right,76.94155,1623.609007,5.53847,68.59718,0.502726,5.74112,0.257793,-2.888892,227.811945,2.12229,-32.81974,15.96899,15.45867,3.04384,0.71836,-5.93619,-0.1259,2
281,Right,81.16407,2024.105434,5.6426,72.67921,0.475789,5.64976,0.657847,-2.466339,226.043636,1.69508,-28.8273,14.87316,13.70607,3.8545,0.53547,-4.772706,-0.020268,0
282,Right,76.80098,1649.013553,5.5393,69.12259,0.502002,5.71174,1.015259,-1.297416,267.468421,2.19365,-46.12278,2.52555,15.79965,2.64192,2.30138,-7.521234,1.5315,2
283,Right,81.07955,2178.118358,5.77899,73.41105,0.476856,5.34639,-0.976879,-2.31502,216.48961,1.69476,-27.44277,16.45395,11.01627,2.57495,0.44012,-6.09486,-0.358943,0
284,Right,80.85339,2046.381494,5.69442,73.63337,0.475449,5.55992,-1.450011,-2.944916,220.366818,1.78053,-29.36218,14.27583,10.8676,1.89079,-0.06761,-6.905915,-1.008265,0
285,Right,82.25803,2132.041521,5.67229,74.93375,0.467898,5.52042,-2.392383,-2.183449,222.76077,1.83752,-27.98616,14.27674,11.85095,1.1004,0.78267,-7.583708,-0.070347,0
286,Right,81.99195,2167.462978,5.74517,74.07132,0.471441,5.41805,-0.545588,-3.225996,214.697953,1.71051,-26.58053,16.32481,10.23827,3.01823,-0.46144,-5.518617,-1.408406,0
287,Right,77.92489,1656.542495,5.44525,69.86529,0.494802,5.8193,0.198181,-3.621813,244.510941,2.06674,-37.77612,9.48674,16.06135,2.48187,0.03333,-6.858376,-0.748402,2
288,Right,81.29345,2062.465911,5.64913,74.0356,0.47088,5.71795,-0.232749,-2.730479,232.827516,1.6958,-31.2825,11.52083,13.30855,2.8252,0.25945,-6.053199,-0.351648,0
305,Right,82.58666,,6.37089,75.63111,0.470651,4.83725,-2.023742,-1.916841,233.564816,1.11778,-31.12699,11.63473,13.8591,1.85886,0.457,-7.691567,0.524484,0
306,Right,70.50736,2248.864891,6.32259,64.30926,0.559648,4.36048,1.126766,-0.704297,30.333742,1.07505,-69.73795,-9.27528,-6.69327,1.58761,-0.1555,-11.300263,-1.876031,1
307,Right,83.26734,2325.489395,6.40237,75.69652,0.469203,4.61266,0.318925,-1.298205,222.440749,1.074,-30.9834,11.5156,9.23036,4.12374,0.60865,-5.339997,0.319598,0
308,Right,83.32409,2224.870864,6.38089,75.39851,0.46915,4.9137,-2.488816,-3.16537,232.458339,1.03543,-30.04143,12.44788,14.16032,1.51906,-0.78061,-7.996736,-0.67086,0
309,Right,84.06372,2435.400726,6.41845,77.09739,0.464046,4.55028,-0.888815,-2.651415,175.459485,1.04531,-28.68663,12.88324,-0.91984,3.18087,-1.557,-6.100169,-2.812202,0
310,Right,83.74279,2372.769215,6.25638,77.45089,0.463273,4.57588,-1.04868,-1.077301,174.425713,1.14181,-28.70978,12.72186,-1.12547,2.86585,0.02291,-6.249021,-1.274497,0
